id,Size,Hit/Miss,Time(ms),,
6424,9722,Miss,8.03685,,
6425,528,Miss,0.43648,,
6426,359,Miss,0.296773,,
6427,2581,Miss,2.13363,,
6428,1186,Miss,0.980427,,
6429,6656,Miss,5.50229,,
6430,235,Miss,0.194267,,
6431,257,Miss,0.212453,,
6432,12013,Miss,9.93075,,
6433,1310,Miss,1.08293,,
6434,2110,Miss,1.74427,,
6435,2504,Miss,2.06997,,
6436,16628,Miss,13.7458,,
6437,285,Miss,0.2356,,
6438,380,Miss,0.314133,,
6439,327,Miss,0.27032,,
6440,296,Miss,0.244693,,
6441,312,Miss,0.25792,,
6442,262,Miss,0.216587,,
6443,10943,Miss,9.04621,,
6444,1532,Miss,1.26645,,
6445,11309,Miss,9.34877,,
6446,484,Miss,0.400107,,
6447,380,Miss,0.314133,,
6448,327,Miss,0.27032,,
6449,472,Miss,0.390187,,
6450,472,Miss,0.390187,,
6451,1594,Miss,1.31771,,
6452,2359,Miss,1.95011,,
6453,296,Miss,0.244693,,
6454,617,Miss,0.510053,,
6455,6846,Miss,5.65936,,
6456,312,Miss,0.25792,,
6457,285,Miss,0.2356,,
6458,1236,Miss,1.02176,,
6459,19713,Miss,16.2961,,
6460,14258,Miss,11.7866,,
6461,49,Miss,0.0405067,,
6462,6981,Miss,5.77096,,
6463,2702,Miss,2.23365,,
6464,1238,Miss,1.02341,,
6465,1716,Miss,1.41856,,
6466,1174,Miss,0.970507,,
6467,23285,Miss,19.2489,,
6468,43,Miss,0.0355467,,
6469,1912,Miss,1.58059,,
6470,11813,Miss,9.76541,,
6471,140,Miss,0.115733,,
6472,583,Miss,0.481947,,
6473,661,Miss,0.546427,,
6474,1142,Miss,0.944053,,
6475,550,Miss,0.454667,,
6476,363,Miss,0.30008,,
6477,65,Miss,0.0537333,,
6478,304,Miss,0.251307,,
6479,1180,Miss,0.975467,,
6480,557,Miss,0.460453,,
6481,293,Miss,0.242213,,
6482,442,Miss,0.365387,,
6483,365,Miss,0.301733,,
6484,836,Miss,0.691093,,
6485,351,Miss,0.29016,,
6434,2269,Miss,1.87571,,
6486,23309,Miss,19.2688,,
6487,49,Miss,0.0405067,,
6488,287,Miss,0.237253,,
6489,237,Miss,0.19592,,
6490,385,Miss,0.318267,,
6491,10053,Miss,8.31048,,
6492,333,Miss,0.27528,,
6493,1541,Miss,1.27389,,
6494,381,Miss,0.31496,,
6495,8107,Miss,6.70179,,
6496,9757,Miss,8.06579,,
6497,1008,Miss,0.83328,,
6498,39422,Miss,32.5889,,
6499,2405,Miss,1.98813,,
6500,1561,Miss,1.29043,,
6501,49,Miss,0.0405067,,
6502,14660,Miss,12.1189,,
6503,7883,Miss,6.51661,,
6504,5350,Miss,4.42267,,
6505,3329,Miss,2.75197,,
6506,3089,Miss,2.55357,,
6507,2451,Miss,2.02616,,
6508,2021,Miss,1.67069,,
6509,388,Miss,0.320747,,
6510,8410,Miss,6.95227,,
6511,5790,Miss,4.7864,,
6512,2285,Miss,1.88893,,
6513,1754,Miss,1.44997,,
6514,1421,Miss,1.17469,,
6515,963,Miss,0.79608,,
6516,2133,Miss,1.76328,,
6517,9455,Miss,7.81613,,
6518,2572,Miss,2.12619,,
6519,1579,Miss,1.30531,,
6520,2763,Miss,2.28408,,
6521,7659,Miss,6.33144,,
6434,2432,Miss,2.01045,,
6522,30,Miss,0.0248,,
6523,6448,Miss,5.33035,,
6524,9357,Miss,7.73512,,
6525,7713,Miss,6.37608,,
6526,3402,Miss,2.81232,,
6527,12374,Miss,10.2292,,
6528,20329,Miss,16.8053,,
6529,6737,Miss,5.56925,,
6530,173,Miss,0.143013,,
6531,12595,Miss,10.4119,,
6532,886,Miss,0.732427,,
6533,7800,Miss,6.448,,
6534,2501,Miss,2.06749,,
6535,8760,Miss,7.2416,,
6536,5790,Miss,4.7864,,
6537,5790,Miss,4.7864,,
6538,795,Miss,0.6572,,
6539,167,Miss,0.138053,,
6540,3489,Miss,2.88424,,
6541,4771,Miss,3.94403,,
6542,4771,Miss,3.94403,,
6543,4771,Miss,3.94403,,
6544,2902,Miss,2.39899,,
6545,1554,Miss,1.28464,,
6546,4771,Miss,3.94403,,
6547,2185,Miss,1.80627,,
6548,4771,Miss,3.94403,,
6549,2180,Miss,1.80213,,
6550,15140,Miss,12.5157,,
6551,10513,Miss,8.69075,,
6552,11424,Miss,9.44384,,
6553,19778,Miss,16.3498,,
6554,6055,Miss,5.00547,,
6555,1120,Miss,0.925867,,
6434,972,Miss,0.80352,,
6556,21351,Miss,17.6502,,
6557,10513,Miss,8.69075,,
6558,7883,Miss,6.51661,,
6559,9133,Miss,7.54995,,
6560,14423,Miss,11.923,,
6561,441,Miss,0.36456,,
6562,1831,Miss,1.51363,,
6563,20756,Miss,17.1583,,
6564,7073,Miss,5.84701,,
6565,12557,Miss,10.3805,,
6566,18884,Miss,15.6108,,
6567,10513,Miss,8.69075,,
6568,11814,Miss,9.76624,,
6569,5187,Miss,4.28792,,
6570,19600,Miss,16.2027,,
6571,11428,Miss,9.44715,,
6556,21338,Miss,17.6394,,
6572,10935,Miss,9.0396,,
6573,19084,Miss,15.7761,,
6574,8807,Miss,7.28045,,
6434,2426,Miss,2.00549,,
6575,15188,Miss,12.5554,,
6576,10446,Miss,8.63536,,
6577,15981,Miss,13.211,,
6578,4992,Miss,4.12672,,
6579,8816,Miss,7.28789,,
6580,2477,Miss,2.04765,,
6581,4493,Miss,3.71421,,
6582,23773,Miss,19.6523,,
6583,1310,Miss,1.08293,,
6584,1427,Miss,1.17965,,
6585,7284,Miss,6.02144,,
6586,5724,Miss,4.73184,,
6587,2875,Miss,2.37667,,
6588,1162,Miss,0.960587,,
6589,1310,Miss,1.08293,,
6590,21775,Miss,18.0007,,
6591,1228,Miss,1.01515,,
6592,5336,Miss,4.41109,,
6593,3770,Miss,3.11653,,
6594,7454,Miss,6.16197,,
6595,68,Miss,0.0562133,,
6596,40773,Miss,33.7057,,
6597,23131,Miss,19.1216,,
6598,3151,Miss,2.60483,,
6599,652,Miss,0.538987,,
6600,1224,Miss,1.01184,,
6601,12327,Miss,10.1903,,
6602,14638,Miss,12.1007,,
6603,4265,Miss,3.52573,,
6604,6409,Miss,5.29811,,
6605,1960,Miss,1.62027,,
6606,892,Miss,0.737387,,
6607,8503,Miss,7.02915,,
6608,161,Miss,0.133093,,
6609,1062,Miss,0.87792,,
6610,3972,Miss,3.28352,,
6611,186,Miss,0.15376,,
6612,166,Miss,0.137227,,
6613,2240,Miss,1.85173,,
6614,511,Miss,0.422427,,
6615,1554,Miss,1.28464,,
6616,1277,Miss,1.05565,,
6617,12115,Miss,10.0151,,
6618,10755,Miss,8.8908,,
6619,5784,Miss,4.78144,,
6620,5618,Miss,4.64421,,
6621,19311,Miss,15.9638,,
6622,9675,Miss,7.998,,
6623,3363,Miss,2.78008,,
6624,214,Miss,0.176907,,
6625,7824,Miss,6.46784,,
6626,11936,Miss,9.86709,,
6627,1699,Miss,1.40451,,
6628,447,Miss,0.36952,,
6629,719,Miss,0.594373,,
6630,4068,Miss,3.36288,,
6631,1354,Miss,1.11931,,
6632,1740,Miss,1.4384,,
6633,2793,Miss,2.30888,,
6634,160,Miss,0.132267,,
6635,1205,Miss,0.996133,,
6625,7886,Miss,6.51909,,
6636,10755,Miss,8.8908,,
6637,10755,Miss,8.8908,,
6638,10755,Miss,8.8908,,
6639,10755,Miss,8.8908,,
6640,10755,Miss,8.8908,,
6641,10755,Miss,8.8908,,
6642,10755,Miss,8.8908,,
6643,10755,Miss,8.8908,,
6625,7846,Miss,6.48603,,
6644,4839,Miss,4.00024,,
6625,7875,Miss,6.51,,
6645,9439,Miss,7.80291,,
6646,9439,Miss,7.80291,,
6625,7867,Miss,6.50339,,
6647,12592,Miss,10.4094,,
6648,9439,Miss,7.80291,,
6625,7881,Miss,6.51496,,
6649,4992,Miss,4.12672,,
6625,7864,Miss,6.50091,,
6650,6801,Miss,5.62216,,
6625,7879,Miss,6.51331,,
6651,6737,Miss,5.56925,,
6625,6375,Miss,5.27,,
6652,9439,Miss,7.80291,,
6625,7810,Miss,6.45627,,
6653,5555,Miss,4.59213,,
6625,10787,Miss,8.91725,,
6625,10776,Miss,8.90816,,
6654,10755,Miss,8.8908,,
6655,10755,Miss,8.8908,,
6656,11473,Miss,9.48435,,
3620,12096,Miss,9.99936,,
3621,3275,Miss,2.70733,,
6657,6758,Miss,5.58661,,
6658,574,Miss,0.474507,,
6659,573,Miss,0.47368,,
6660,43,Miss,0.0355467,,
6661,642,Miss,0.53072,,
6662,10724,Miss,8.86517,,
6663,7774,Miss,6.42651,,
3645,3295,Miss,2.72387,,
6664,8722,Miss,7.21019,,
6665,1922,Miss,1.58885,,
6666,3709,Miss,3.06611,,
6667,3853,Miss,3.18515,,
6668,4558,Miss,3.76795,,
6669,8897,Miss,7.35485,,
6670,5003,Miss,4.13581,,
6671,488,Miss,0.403413,,
6672,5505,Miss,4.5508,,
6673,51409,Miss,42.4981,,
6674,6611,Miss,5.46509,,
6675,2891,Miss,2.38989,,
6676,54785,Miss,45.2889,,
6677,7437,Miss,6.14792,,
6678,10397,Miss,8.59485,,
6679,5465,Miss,4.51773,,
6677,713,Miss,0.589413,,
6680,30424,Miss,25.1505,,
6681,58005,Miss,47.9508,,
6682,60246,Miss,49.8034,,
6683,3731,Miss,3.08429,,
6684,3163,Miss,2.61475,,
6683,3703,Miss,3.06115,,
6685,8817,Miss,7.28872,,
6686,51449,Miss,42.5312,,
6687,1919,Miss,1.58637,,
6688,10836,Miss,8.95776,,
3645,2366,Miss,1.95589,,
6689,7869,Miss,6.50504,,
6690,43,Miss,0.0355467,,
6691,5700,Miss,4.712,,
6692,1250,Miss,1.03333,,
6693,8376,Miss,6.92416,,
6694,9924,Miss,8.20384,,
6695,6716,Miss,5.55189,,
6696,698,Miss,0.577013,,
6696,5564,Miss,4.59957,,
6697,449,Miss,0.371173,,
6698,11747,Miss,9.71085,,
6699,16917,Miss,13.9847,,
3645,3558,Miss,2.94128,,
6700,43,Miss,0.0355467,,
6701,13980,Miss,11.5568,,
3645,2420,Miss,2.00053,,
6702,5479,Miss,4.52931,,
6703,43,Miss,0.0355467,,
6704,20591,Miss,17.0219,,
3645,2399,Miss,1.98317,,
6705,7766,Miss,6.41989,,
6706,9122,Miss,7.54085,,
3645,2359,Miss,1.95011,,
6707,7410,Miss,6.1256,,
6707,699,Miss,0.57784,,
6707,6211,Miss,5.13443,,
6708,7456,Miss,6.16363,,
6709,5081,Miss,4.20029,,
6710,1191,Miss,0.98456,,
6711,1918,Miss,1.58555,,
6712,1580,Miss,1.30613,,
6713,466,Miss,0.385227,,
6714,53191,Miss,43.9712,,
6715,1288,Miss,1.06475,,
6716,92,Miss,0.0760533,,
6717,24,Miss,0.01984,,
6718,1928,Miss,1.59381,,
6719,9627,Miss,7.95832,,
6720,593,Miss,0.490213,,
6721,54,Miss,0.04464,,
6722,4254,Miss,3.51664,,
6723,12881,Miss,10.6483,,
6724,46220,Miss,38.2085,,
6725,236,Miss,0.195093,,
6726,996,Miss,0.82336,,
6727,10419,Miss,8.61304,,
6728,4180,Miss,3.45547,,
6729,1099,Miss,0.908507,,
6730,1636,Miss,1.35243,,
6731,54,Miss,0.04464,,
6732,420,Miss,0.3472,,
6733,7578,Miss,6.26448,,
6734,1969,Miss,1.62771,,
6735,23626,Miss,19.5308,,
6736,4198,Miss,3.47035,,
6737,14719,Miss,12.1677,,
6738,3937,Miss,3.25459,,
6739,10021,Miss,8.28403,,
6740,6098,Miss,5.04101,,
6741,454,Miss,0.375307,,
6742,22648,Miss,18.7223,,
6743,5241,Miss,4.33256,,
6744,163,Miss,0.134747,,
6745,77637,Miss,64.1799,,
6746,9704,Miss,8.02197,,
6747,14789,Miss,12.2256,,
6748,832,Miss,0.687787,,
6749,15733,Miss,13.0059,,
6750,7519,Miss,6.21571,,
6751,6641,Miss,5.48989,,
6752,12244,Miss,10.1217,,
6753,4289,Miss,3.54557,,
6754,116,Miss,0.0958933,,
6755,11678,Miss,9.65381,,
6756,1732,Miss,1.43179,,
6757,9022,Miss,7.45819,,
6758,17568,Miss,14.5229,,
6759,8056,Miss,6.65963,,
6760,9808,Miss,8.10795,,
6761,28270,Miss,23.3699,,
6762,5991,Miss,4.95256,,
6763,5283,Miss,4.36728,,
6764,8214,Miss,6.79024,,
6765,1116,Miss,0.92256,,
6766,4694,Miss,3.88037,,
6767,24335,Miss,20.1169,,
6768,33655,Miss,27.8215,,
6769,34469,Miss,28.4944,,
6770,24789,Miss,20.4922,,
6771,10820,Miss,8.94453,,
6772,38329,Miss,31.6853,,
6773,1332,Miss,1.10112,,
6774,39203,Miss,32.4078,,
6775,5059,Miss,4.18211,,
6776,30817,Miss,25.4754,,
6777,38440,Miss,31.7771,,
6778,19541,Miss,16.1539,,
6779,17174,Miss,14.1972,,
6780,16314,Miss,13.4862,,
6781,15791,Miss,13.0539,,
6782,15254,Miss,12.61,,
6783,461,Miss,0.381093,,
6784,50575,Miss,41.8087,,
6785,54708,Miss,45.2253,,
6786,33858,Miss,27.9893,,
6787,57924,Miss,47.8838,,
6788,448,Miss,0.370347,,
6789,85,Miss,0.0702667,,
6790,4608,Miss,3.80928,,
6791,4789,Miss,3.95891,,
6792,5682,Miss,4.69712,,
6793,54,Miss,0.04464,,
6794,7847,Miss,6.48685,,
6795,5596,Miss,4.62603,,
6796,6184,Miss,5.11211,,
6797,5663,Miss,4.68141,,
6798,4775,Miss,3.94733,,
6799,11212,Miss,9.26859,,
6800,6207,Miss,5.13112,,
6801,490,Miss,0.405067,,
6802,5126,Miss,4.23749,,
6803,4642,Miss,3.83739,,
6804,2506,Miss,2.07163,,
6805,10171,Miss,8.40803,,
6806,1867,Miss,1.54339,,
6807,23537,Miss,19.4573,,
6808,1845,Miss,1.5252,,
6809,27646,Miss,22.854,,
6810,5304,Miss,4.38464,,
6811,40291,Miss,33.3072,,
6812,9668,Miss,7.99221,,
6813,5015,Miss,4.14573,,
6814,472,Miss,0.390187,,
6815,31223,Miss,25.811,,
6816,584,Miss,0.482773,,
6817,584,Miss,0.482773,,
6818,1591,Miss,1.31523,,
6819,136,Miss,0.112427,,
6820,2263,Miss,1.87075,,
6821,15643,Miss,12.9315,,
6822,1862,Miss,1.53925,,
6823,3968,Miss,3.28021,,
6824,15144,Miss,12.519,,
6825,8867,Miss,7.33005,,
6826,15137,Miss,12.5133,,
6827,4738,Miss,3.91675,,
6828,7098,Miss,5.86768,,
6829,21539,Miss,17.8056,,
6830,3356,Miss,2.77429,,
6831,13730,Miss,11.3501,,
6832,8593,Miss,7.10355,,
6833,7503,Miss,6.20248,,
6834,12538,Miss,10.3647,,
6835,20942,Miss,17.3121,,
6836,852,Miss,0.70432,,
6837,3052,Miss,2.52299,,
6838,8347,Miss,6.90019,,
6839,32514,Miss,26.8782,,
6840,8447,Miss,6.98285,,
6841,40158,Miss,33.1973,,
6842,8264,Miss,6.83157,,
6843,26962,Miss,22.2886,,
6844,45945,Miss,37.9812,,
6845,8456,Miss,6.99029,,
6846,60559,Miss,50.0621,,
1947,4374,Miss,3.61584,,
1947,3952,Miss,3.26699,,
6847,4350,Miss,3.596,,
6848,1004,Miss,0.829973,,
6849,30731,Miss,25.4043,,
6850,8488,Miss,7.01675,,
6851,16084,Miss,13.2961,,
6852,8345,Miss,6.89853,,
6853,3934,Miss,3.25211,,
6854,3105,Miss,2.5668,,
6855,8915,Miss,7.36973,,
6856,7955,Miss,6.57613,,
6857,783,Miss,0.64728,,
6858,551,Miss,0.455493,,
6859,6983,Miss,5.77261,,
6860,8484,Miss,7.01344,,
6861,67,Miss,0.0553867,,
6862,11972,Miss,9.89685,,
6863,12330,Miss,10.1928,,
6864,8943,Miss,7.39288,,
6865,3309,Miss,2.73544,,
6866,208,Miss,0.171947,,
6867,6515,Miss,5.38573,,
6868,6821,Miss,5.63869,,
6869,49,Miss,0.0405067,,
6849,30671,Miss,25.3547,,
6870,9175,Miss,7.58467,,
6871,16864,Miss,13.9409,,
6872,8968,Miss,7.41355,,
6873,7573,Miss,6.26035,,
6874,11501,Miss,9.50749,,
6875,97,Miss,0.0801867,,
6876,208,Miss,0.171947,,
6877,11560,Miss,9.55627,,
6878,12972,Miss,10.7235,,
6849,30488,Miss,25.2034,,
6879,5219,Miss,4.31437,,
6880,11417,Miss,9.43805,,
6881,11059,Miss,9.14211,,
6882,1553,Miss,1.28381,,
6883,1262,Miss,1.04325,,
6884,150,Miss,0.124,,
6885,1107,Miss,0.91512,,
6886,493,Miss,0.407547,,
6887,937,Miss,0.774587,,
6888,1285,Miss,1.06227,,
6889,304,Miss,0.251307,,
6890,1122,Miss,0.92752,,
6891,4658,Miss,3.85061,,
6892,115,Miss,0.0950667,,
6893,93,Miss,0.07688,,
6894,4658,Miss,3.85061,,
6895,646,Miss,0.534027,,
6896,174,Miss,0.14384,,
6897,3247,Miss,2.68419,,
6898,2737,Miss,2.26259,,
6899,755,Miss,0.624133,,
6900,358,Miss,0.295947,,
6901,432,Miss,0.35712,,
6902,41,Miss,0.0338933,,
6849,30483,Miss,25.1993,,
6903,6461,Miss,5.34109,,
6904,5002,Miss,4.13499,,
6905,6962,Miss,5.75525,,
6906,11298,Miss,9.33968,,
6907,9232,Miss,7.63179,,
6908,8573,Miss,7.08701,,
6909,6906,Miss,5.70896,,
6910,2174,Miss,1.79717,,
6911,7958,Miss,6.57861,,
6849,30473,Miss,25.191,,
6912,6125,Miss,5.06333,,
6913,13826,Miss,11.4295,,
1382,58143,Miss,48.0649,,
2835,2178,Miss,1.80048,,
6914,5282,Miss,4.36645,,
6915,10886,Miss,8.99909,,
6916,7521,Miss,6.21736,,
6917,1354,Miss,1.11931,,
6918,40322,Miss,33.3329,,
6919,36150,Miss,29.884,,
6920,14916,Miss,12.3306,,
6921,1152,Miss,0.95232,,
6922,2418,Miss,1.99888,,
6923,902,Miss,0.745653,,
6924,139,Miss,0.114907,,
6925,1132,Miss,0.935787,,
6926,1482,Miss,1.22512,,
6927,33936,Miss,28.0538,,
6928,3495,Miss,2.8892,,
6929,900,Miss,0.744,,
6930,61979,Miss,51.236,,
6931,1425,Miss,1.178,,
6932,45849,Miss,37.9018,,
6933,1598,Miss,1.32101,,
6934,5468,Miss,4.52021,,
6935,2761,Miss,2.28243,,
6936,5949,Miss,4.91784,,
6937,13852,Miss,11.451,,
6938,24525,Miss,20.274,,
6939,31658,Miss,26.1706,,
6940,19195,Miss,15.8679,,
6941,25032,Miss,20.6931,,
6942,11837,Miss,9.78525,,
6943,400,Miss,0.330667,,
6944,1172,Miss,0.968853,,
6945,4459,Miss,3.68611,,
6946,3625,Miss,2.99667,,
6947,4136,Miss,3.41909,,
6948,167,Miss,0.138053,,
6949,157,Miss,0.129787,,
6950,8386,Miss,6.93243,,
6951,4019,Miss,3.32237,,
6952,3672,Miss,3.03552,,
6953,3646,Miss,3.01403,,
6954,2388,Miss,1.97408,,
6955,3916,Miss,3.23723,,
6956,3454,Miss,2.85531,,
6957,3432,Miss,2.83712,,
6958,10114,Miss,8.36091,,
6959,13697,Miss,11.3229,,
6960,1448,Miss,1.19701,,
6961,4026,Miss,3.32816,,
6962,6079,Miss,5.02531,,
6963,1182,Miss,0.97712,,
6964,228,Miss,0.18848,,
6965,30508,Miss,25.2199,,
6966,1285,Miss,1.06227,,
6967,1868,Miss,1.54421,,
6968,74,Miss,0.0611733,,
6969,82,Miss,0.0677867,,
6970,59,Miss,0.0487733,,
6971,84,Miss,0.06944,,
6972,82,Miss,0.0677867,,
6973,811,Miss,0.670427,,
6974,244,Miss,0.201707,,
6975,479,Miss,0.395973,,
6976,133,Miss,0.109947,,
6977,183,Miss,0.15128,,
6978,363,Miss,0.30008,,
6979,23109,Miss,19.1034,,
6980,930,Miss,0.7688,,
6981,118,Miss,0.0975467,,
6982,17922,Miss,14.8155,,
6983,150,Miss,0.124,,
6984,3886,Miss,3.21243,,
6985,4064,Miss,3.35957,,
6986,9412,Miss,7.78059,,
495,9501,Miss,7.85416,,
6987,2835,Miss,2.3436,,
902,8888,Miss,7.34741,,
6988,4327,Miss,3.57699,,
6989,6822,Miss,5.63952,,
6990,10163,Miss,8.40141,,
6991,4223,Miss,3.49101,,
6992,12771,Miss,10.5574,,
6993,12163,Miss,10.0547,,
6994,5435,Miss,4.49293,,
6995,3473,Miss,2.87101,,
6996,6404,Miss,5.29397,,
6997,2939,Miss,2.42957,,
6998,10912,Miss,9.02059,,
2315,11964,Miss,9.89024,,
2408,5822,Miss,4.81285,,
6999,34866,Miss,28.8226,,
469,2852,Miss,2.35765,,
7000,2736,Miss,2.26176,,
1628,2004,Miss,1.65664,,
7001,1651,Miss,1.36483,,
7002,1141,Miss,0.943227,,
7003,3024,Miss,2.49984,,
7004,1998,Miss,1.65168,,
7005,816,Miss,0.67456,,
7006,389,Miss,0.321573,,
7007,512,Miss,0.423253,,
7008,1755,Miss,1.4508,,
7009,1387,Miss,1.14659,,
7009,4342,Miss,3.58939,,
7009,4372,Miss,3.61419,,
7009,4400,Miss,3.63733,,
7009,4451,Miss,3.67949,,
7009,4529,Miss,3.74397,,
7009,4550,Miss,3.76133,,
7009,4672,Miss,3.86219,,
7010,489,Miss,0.40424,,
7011,215,Miss,0.177733,,
7012,191,Miss,0.157893,,
7009,4750,Miss,3.92667,,
7013,161,Miss,0.133093,,
7014,6170,Miss,5.10053,,
7015,4750,Miss,3.92667,,
7016,4919,Miss,4.06637,,
7017,212,Miss,0.175253,,
7018,164,Miss,0.135573,,
7019,137,Miss,0.113253,,
7011,2296,Miss,1.89803,,
7011,2490,Miss,2.0584,,
7011,2557,Miss,2.11379,,
7015,4794,Miss,3.96304,,
7020,3626,Miss,2.99749,,
7021,22260,Miss,18.4016,,
7022,514,Miss,0.424907,,
7023,1087,Miss,0.898587,,
7024,777,Miss,0.64232,,
7025,2255,Miss,1.86413,,
7026,2108,Miss,1.74261,,
7027,1764,Miss,1.45824,,
7028,320,Miss,0.264533,,
7029,3659,Miss,3.02477,,
7030,2582,Miss,2.13445,,
7031,6011,Miss,4.96909,,
7032,1929,Miss,1.59464,,
7033,2295,Miss,1.8972,,
7034,3193,Miss,2.63955,,
7035,6390,Miss,5.2824,,
7036,2743,Miss,2.26755,,
7037,966,Miss,0.79856,,
7038,10035,Miss,8.2956,,
7039,4695,Miss,3.8812,,
7021,22263,Miss,18.4041,,
7040,2108,Miss,1.74261,,
7041,1929,Miss,1.59464,,
7042,15821,Miss,13.0787,,
7038,10090,Miss,8.34107,,
7043,4695,Miss,3.8812,,
7044,4695,Miss,3.8812,,
7038,10094,Miss,8.34437,,
7045,4695,Miss,3.8812,,
7046,6576,Miss,5.43616,,
7047,5371,Miss,4.44003,,
7048,15254,Miss,12.61,,
7049,574,Miss,0.474507,,
7050,198,Miss,0.16368,,
7051,17591,Miss,14.5419,,
7052,8766,Miss,7.24656,,
7053,2134,Miss,1.76411,,
7054,9294,Miss,7.68304,,
7055,5208,Miss,4.30528,,
7056,2549,Miss,2.10717,,
7057,4488,Miss,3.71008,,
7058,181,Miss,0.149627,,
7059,474,Miss,0.39184,,
7060,6634,Miss,5.48411,,
7061,7925,Miss,6.55133,,
7062,1231,Miss,1.01763,,
7063,1534,Miss,1.26811,,
7064,403,Miss,0.333147,,
7065,6906,Miss,5.70896,,
7066,5909,Miss,4.88477,,
7067,6978,Miss,5.76848,,
7068,99,Miss,0.08184,,
7069,829,Miss,0.685307,,
502,1460,Miss,1.20693,,
392,2920,Miss,2.41387,,
574,4407,Miss,3.64312,,
7070,3716,Miss,3.07189,,
6120,1420,Miss,1.17387,,
7071,3515,Miss,2.90573,,
541,2296,Miss,1.89803,,
7072,5732,Miss,4.73845,,
7073,2320,Miss,1.91787,,
7074,979,Miss,0.809307,,
7075,40032,Miss,33.0931,,
7076,3549,Miss,2.93384,,
7077,69,Miss,0.05704,,
7078,2789,Miss,2.30557,,
7079,2755,Miss,2.27747,,
7080,1829,Miss,1.51197,,
7081,4079,Miss,3.37197,,
7082,13766,Miss,11.3799,,
7083,641,Miss,0.529893,,
7084,4534,Miss,3.74811,,
7085,263,Miss,0.217413,,
7086,42,Miss,0.03472,,
7087,5468,Miss,4.52021,,
7088,9991,Miss,8.25923,,
7089,296,Miss,0.244693,,
7090,5098,Miss,4.21435,,
7091,9483,Miss,7.83928,,
7092,655,Miss,0.541467,,
7093,2674,Miss,2.21051,,
7094,4402,Miss,3.63899,,
7095,3963,Miss,3.27608,,
7096,296,Miss,0.244693,,
7097,603,Miss,0.49848,,
7098,731,Miss,0.604293,,
7099,2856,Miss,2.36096,,
7100,2453,Miss,2.02781,,
7101,4457,Miss,3.68445,,
7102,2721,Miss,2.24936,,
7103,1284,Miss,1.06144,,
7104,758,Miss,0.626613,,
7105,296,Miss,0.244693,,
7106,400,Miss,0.330667,,
7107,2207,Miss,1.82445,,
7108,5851,Miss,4.83683,,
7109,1239,Miss,1.02424,,
7110,295,Miss,0.243867,,
7111,2455,Miss,2.02947,,
7112,704,Miss,0.581973,,
7113,855,Miss,0.7068,,
7114,1928,Miss,1.59381,,
7115,1943,Miss,1.60621,,
7116,10681,Miss,8.82963,,
7117,10216,Miss,8.44523,,
6160,12080,Miss,9.98613,,
7118,5784,Miss,4.78144,,
7119,15521,Miss,12.8307,,
7120,10694,Miss,8.84037,,
7121,13082,Miss,10.8145,,
7122,5328,Miss,4.40448,,
7123,2542,Miss,2.10139,,
7124,3062,Miss,2.53125,,
6210,14054,Miss,11.618,,
7125,9391,Miss,7.76323,,
7126,13984,Miss,11.5601,,
6205,15995,Miss,13.2225,,
7127,23797,Miss,19.6722,,
7128,1219,Miss,1.00771,,
7129,8884,Miss,7.34411,,
7130,468,Miss,0.38688,,
2825,13990,Miss,11.5651,,
7131,6616,Miss,5.46923,,
380,1449,Miss,1.19784,,
7132,4069,Miss,3.36371,,
7133,4469,Miss,3.69437,,
7134,272,Miss,0.224853,,
7135,15628,Miss,12.9191,,
7136,82,Miss,0.0677867,,
7137,73,Miss,0.0603467,,
7138,7778,Miss,6.42981,,
7139,13849,Miss,11.4485,,
7140,10399,Miss,8.59651,,
7141,8178,Miss,6.76048,,
7142,9463,Miss,7.82275,,
7143,14607,Miss,12.0751,,
7144,9959,Miss,8.23277,,
7145,9959,Miss,8.23277,,
7146,8192,Miss,6.77205,,
7147,8756,Miss,7.23829,,
7148,8078,Miss,6.67781,,
7149,8479,Miss,7.00931,,
7150,9264,Miss,7.65824,,
7151,8520,Miss,7.0432,,
7152,8304,Miss,6.86464,,
7153,8371,Miss,6.92003,,
7154,10866,Miss,8.98256,,
7155,10866,Miss,8.98256,,
7156,10034,Miss,8.29477,,
7157,11063,Miss,9.14541,,
7158,12979,Miss,10.7293,,
7159,10721,Miss,8.86269,,
7160,10281,Miss,8.49896,,
7161,10280,Miss,8.49813,,
7162,15129,Miss,12.5066,,
7163,13183,Miss,10.8979,,
7164,8533,Miss,7.05395,,
7165,9815,Miss,8.11373,,
7166,9815,Miss,8.11373,,
7150,9429,Miss,7.79464,,
7167,8616,Miss,7.12256,,
7168,4467,Miss,3.69272,,
7169,15081,Miss,12.467,,
7170,8658,Miss,7.15728,,
7171,8850,Miss,7.316,,
7172,7919,Miss,6.54637,,
7173,8096,Miss,6.69269,,
7174,9839,Miss,8.13357,,
7175,10283,Miss,8.50061,,
7176,14488,Miss,11.9767,,
7177,8004,Miss,6.61664,,
7178,8353,Miss,6.90515,,
7179,766,Miss,0.633227,,
7169,14484,Miss,11.9734,,
7180,14849,Miss,12.2752,,
7181,14484,Miss,11.9734,,
7182,14414,Miss,11.9156,,
7183,13807,Miss,11.4138,,
7184,14485,Miss,11.9743,,
7178,8355,Miss,6.9068,,
7185,28045,Miss,23.1839,,
